69339.38894700001,144397.939546
51627.62294299998,155990.11824700003
150537.01376099995,64381.573253000024
38090.65594600001,179673.99683000005
77207.744422,141486.929713
166358.09251100002,50390.200418999986
33808.46834900001,189226.19660699996
57288.431314999994,149325.95260499997
46703.032348,173945.6354900001
30702.989127000015,192042.16215200003
138538.387357,105863.89052600003
148208.03573299994,65682.64636600002
152002.40180200004,63076.40378400001
138851.148798,89785.47450699998
41608.08265099999,177704.73058299997
78408.532663,137902.304075
50588.306797,173482.50127200005
145720.10449000006,81078.21176299998
33071.55990300001,190773.88535999996
163891.75617000004,51582.621944000006
153652.60922899994,62951.234366000004
34940.72287100001,184107.02952800004
58258.37883299999,144831.4981659999
153931.09532800005,56791.21736899999
98494.48849799996,108997.116249
147547.95761799993,76507.03903799999
27941.938774000017,207613.14357600003
29887.47815599999,203960.08978899996
