145636.98234699995,57422.78986599999
32102.115935000016,184626.17948700002
50856.68459300002,132593.13618999996
65449.231356000004,111077.30338099999
152602.25445399998,55703.255434
114693.004131,64168.430859999986
85171.00881700001,90011.708517
34618.085326000015,177864.3396680001
64424.794162000006,114677.09541800003
105957.819966,71797.75245599999
140490.843753,59480.79236
32420.986260000012,184284.31509200003
84832.34393900001,91738.72014599995
106784.56401700001,69315.76690599999
36461.835417999995,176045.26156099993
118746.42024100001,62044.93697699999
83054.60242800003,95731.07275800001
31029.94681800002,192414.82269400003
98517.34770900001,78296.81855699998
114563.76964100002,65326.030047999986
53863.605888999984,125987.49107499997
154306.51562,54698.199921
88106.71058700001,86710.61923600003
81969.48528899999,97308.25759000001
64968.834867,111114.43258300002
157183.70475600005,52051.061025999996
156115.295761,53653.129411999995
113000.30003400001,67206.423297
28144.330366000013,204654.429685
101401.58586500002,76667.343871
57117.906663,120308.93624599997
163891.75617000004,51582.621944000006
113106.230063,66845.033947
49924.385353000005,134780.62595800002
43805.252516999986,137284.03234900002
28917.146650000013,199189.06164600007
134065.30562899998,60206.240769
50986.625212000006,132471.08325999998
149038.551126,55735.01729299999
38548.53589600001,150862.31855800006
157074.95180700003,53302.54964
148461.47939099997,56196.23941899999
166358.09251100002,50390.200418999986
37328.846303000006,163957.83540099993
164863.25001900003,51384.38603999997
37193.32377699999,169013.32765299996
52422.15518699999,126095.543863
35576.15626800001,177567.91765400005
43515.54209500002,146204.490023
37500.61645100001,163175.789697
30018.741046000017,197757.66009400008
103381.99205900004,73913.23796899998
77172.880419,104755.36929300003
50333.945522999995,133762.33658200002
78015.163583,102126.932563
47794.27372099999,135614.935711
36688.86858800001,173173.84217400005
28624.81649100002,200236.96488900005
167702.78327800005,49354.41675499997
27941.938774000017,207613.14357600003
51310.32366000001,131188.086778
144454.86426899995,58689.973392
63891.42603,115291.14684100004
59080.09750200001,116129.09758499997
77188.13165000001,103468.060264
54773.708742999996,121720.73983899996
72370.18518500002,105752.560746
60703.72703,115692.37186799999
89263.402878,84222.76372700001
135737.39531199995,59907.31561100002
90654.78583700005,84213.64218
73325.54368100002,105198.44801900002
97560.39662,81440.52388400001
66471.008692,109230.62146700003
111104.540101,67453.46890400001
43067.102509000004,147554.46677599996
128684.854376,60936.46656
105451.73822000003,72648.738381
40278.652504000005,147727.25761799995
78647.64560800002,98780.78570600002
39828.85903000001,149605.98182899994
67951.87818499998,105816.71279700003
78984.81656600002,97987.570519
82352.38236700003,95941.23933200001
33259.02081400002,182945.5172780001
37888.03148200002,152533.92255900003
62131.908919,115425.74367300003
